0       // Pixel 1  Row: 1
63      // Pixel 9311  
1       // Pixel 9312  
255     // Pixel 9313  
178     // Pixel 9314  
221     // Pixel 9315  
212     // Pixel 9316  
214     // Pixel 9317  
212     // Pixel 9318  
0       // Pixel 9319  
45      // Pixel 9320  
111     // Pixel 9321  
251     // Pixel 9322  
105     // Pixel 9323  
127     // Pixel 9324  
47      // Pixel 9325  
59      // Pixel 9326  
25      // Pixel 9327  
8       // Pixel 9328  
8       // Pixel 9329  
239     // Pixel 9330  
127     // Pixel 9331  
43      // Pixel 9332  
175     // Pixel 9333  
255     // Pixel 9334  
208     // Pixel 9335  
212     // Pixel 9336  
208     // Pixel 9337  
148     // Pixel 9338  
0       // Pixel 9339  
43      // Pixel 9340  
235     // Pixel 9341  
249     // Pixel 9342  
240     // Pixel 9343  
0       // Pixel 9344  
0       // Pixel 9345  Row: 74
15      // Pixel 9346  
11      // Pixel 9347  
47      // Pixel 9348  
11      // Pixel 9349  
63      // Pixel 9350  
159     // Pixel 9351  
150     // Pixel 9352  
214     // Pixel 9353  
150     // Pixel 9354  
22      // Pixel 9355  
31      // Pixel 9356  
7       // Pixel 9357  
11      // Pixel 9358  
43      // Pixel 9359  
107     // Pixel 9360  
235     // Pixel 9361  
255     // Pixel 9362  
214     // Pixel 9363  
16      // Pixel 9364  
16      // Pixel 9365  
0       // Pixel 9366  
12      // Pixel 9367  
15      // Pixel 9368  
15      // Pixel 9369  
255     // Pixel 9370  
99      // Pixel 9371  
239     // Pixel 9372  
255     // Pixel 9373  
244     // Pixel 9374  
148     // Pixel 9375  
82      // Pixel 9376  
32      // Pixel 9377  
43      // Pixel 9378  
235     // Pixel 9379  
125     // Pixel 9380  
54      // Pixel 9381  
151     // Pixel 9382  
23      // Pixel 9383  
7       // Pixel 9384  
15      // Pixel 9385  
191     // Pixel 9386  
209     // Pixel 9387  
96      // Pixel 9388  
123     // Pixel 9389  
33      // Pixel 9390  
8       // Pixel 9391  
255     // Pixel 9392  
247     // Pixel 9393  
212     // Pixel 9394  
246     // Pixel 9395  
128     // Pixel 9396  
94      // Pixel 9397  
34      // Pixel 9398  
191     // Pixel 9399  
215     // Pixel 9400  
212     // Pixel 9401  
212     // Pixel 9402  
212     // Pixel 9403  
150     // Pixel 9404  
150     // Pixel 9405  
150     // Pixel 9406  
150     // Pixel 9407  
150     // Pixel 9408  
208     // Pixel 9409  
192     // Pixel 9410  
232     // Pixel 9411  
248     // Pixel 9412  
32      // Pixel 9413  
43      // Pixel 9414  
43      // Pixel 9415  
43      // Pixel 9416  
105     // Pixel 9417  
105     // Pixel 9418  
63      // Pixel 9419  
150     // Pixel 9420  
214     // Pixel 9421  
150     // Pixel 9422  
2       // Pixel 9423  
105     // Pixel 9424  
43      // Pixel 9425  
105     // Pixel 9426  
105     // Pixel 9427  
41      // Pixel 9428  
233     // Pixel 9429  
104     // Pixel 9430  
41      // Pixel 9431  
43      // Pixel 9432  
185     // Pixel 9433  
212     // Pixel 9434  
0       // Pixel 9435  
191     // Pixel 9436  
64      // Pixel 9437  
105     // Pixel 9438  
111     // Pixel 9439  
187     // Pixel 9440  
65      // Pixel 9441  
190     // Pixel 9442  
212     // Pixel 9443  
212     // Pixel 9444  
244     // Pixel 9445  
212     // Pixel 9446  
2       // Pixel 9447  
43      // Pixel 9448  
107     // Pixel 9449  
127     // Pixel 9450  
43      // Pixel 9451  
47      // Pixel 9452  
47      // Pixel 9453  
15      // Pixel 9454  
31      // Pixel 9455  
15      // Pixel 9456  
187     // Pixel 9457  
65      // Pixel 9458  
41      // Pixel 9459  
43      // Pixel 9460  
155     // Pixel 9461  
212     // Pixel 9462  
212     // Pixel 9463  
244     // Pixel 9464  
244     // Pixel 9465  
54      // Pixel 9466  
7       // Pixel 9467  
235     // Pixel 9468  
249     // Pixel 9469  
252     // Pixel 9470  
244     // Pixel 9471  
0       // Pixel 9472  
0       // Pixel 9473  Row: 75
31      // Pixel 9474  
11      // Pixel 9475  
63      // Pixel 9476  
11      // Pixel 9477  
63      // Pixel 9478  
151     // Pixel 9479  
150     // Pixel 9480  
212     // Pixel 9481  
214     // Pixel 9482  
6       // Pixel 9483  
31      // Pixel 9484  
23      // Pixel 9485  
11      // Pixel 9486  
107     // Pixel 9487  
105     // Pixel 9488  
41      // Pixel 9489  
188     // Pixel 9490  
84      // Pixel 9491  
22      // Pixel 9492  
151     // Pixel 9493  
7       // Pixel 9494  
111     // Pixel 9495  
239     // Pixel 9496  
107     // Pixel 9497  
233     // Pixel 9498  
234     // Pixel 9499  
249     // Pixel 9500  
0       // Pixel 9501  
156     // Pixel 9502  
214     // Pixel 9503  
0       // Pixel 9504  
47      // Pixel 9505  
43      // Pixel 9506  
217     // Pixel 9507  
96      // Pixel 9508  
191     // Pixel 9509  
151     // Pixel 9510  
70      // Pixel 9511  
191     // Pixel 9512  
67      // Pixel 9513  
255     // Pixel 9514  
16      // Pixel 9515  
0       // Pixel 9516  
105     // Pixel 9517  
255     // Pixel 9518  
3       // Pixel 9519  
185     // Pixel 9520  
212     // Pixel 9521  
208     // Pixel 9522  
212     // Pixel 9523  
118     // Pixel 9524  
0       // Pixel 9525  
43      // Pixel 9526  
223     // Pixel 9527  
212     // Pixel 9528  
212     // Pixel 9529  
212     // Pixel 9530  
212     // Pixel 9531  
150     // Pixel 9532  
150     // Pixel 9533  
150     // Pixel 9534  
150     // Pixel 9535  
150     // Pixel 9536  
22      // Pixel 9537  
16      // Pixel 9538  
8       // Pixel 9539  
40      // Pixel 9540  
43      // Pixel 9541  
43      // Pixel 9542  
43      // Pixel 9543  
43      // Pixel 9544  
41      // Pixel 9545  
41      // Pixel 9546  
63      // Pixel 9547  
159     // Pixel 9548  
150     // Pixel 9549  
150     // Pixel 9550  
2       // Pixel 9551  
105     // Pixel 9552  
43      // Pixel 9553  
41      // Pixel 9554  
41      // Pixel 9555  
43      // Pixel 9556  
105     // Pixel 9557  
40      // Pixel 9558  
43      // Pixel 9559  
43      // Pixel 9560  
159     // Pixel 9561  
84      // Pixel 9562  
42      // Pixel 9563  
191     // Pixel 9564  
0       // Pixel 9565  
105     // Pixel 9566  
105     // Pixel 9567  
255     // Pixel 9568  
64      // Pixel 9569  
255     // Pixel 9570  
212     // Pixel 9571  
208     // Pixel 9572  
244     // Pixel 9573  
212     // Pixel 9574  
106     // Pixel 9575  
107     // Pixel 9576  
107     // Pixel 9577  
111     // Pixel 9578  
111     // Pixel 9579  
47      // Pixel 9580  
47      // Pixel 9581  
47      // Pixel 9582  
15      // Pixel 9583  
15      // Pixel 9584  
191     // Pixel 9585  
0       // Pixel 9586  
43      // Pixel 9587  
191     // Pixel 9588  
215     // Pixel 9589  
212     // Pixel 9590  
212     // Pixel 9591  
112     // Pixel 9592  
44      // Pixel 9593  
159     // Pixel 9594  
223     // Pixel 9595  
251     // Pixel 9596  
240     // Pixel 9597  
240     // Pixel 9598  
240     // Pixel 9599  
0       // Pixel 9600  
0       // Pixel 9601  Row: 76
255     // Pixel 9602  
67      // Pixel 9603  
111     // Pixel 9604  
43      // Pixel 9605  
191     // Pixel 9606  
151     // Pixel 9607  
214     // Pixel 9608  
214     // Pixel 9609  
214     // Pixel 9610  
70      // Pixel 9611  
191     // Pixel 9612  
151     // Pixel 9613  
3       // Pixel 9614  
107     // Pixel 9615  
107     // Pixel 9616  
47      // Pixel 9617  
159     // Pixel 9618  
196     // Pixel 9619  
255     // Pixel 9620  
247     // Pixel 9621  
98      // Pixel 9622  
41      // Pixel 9623  
57      // Pixel 9624  
128     // Pixel 9625  
249     // Pixel 9626  
32      // Pixel 9627  
44      // Pixel 9628  
78      // Pixel 9629  
255     // Pixel 9630  
148     // Pixel 9631  
194     // Pixel 9632  
107     // Pixel 9633  
127     // Pixel 9634  
145     // Pixel 9635  
64      // Pixel 9636  
127     // Pixel 9637  
150     // Pixel 9638  
130     // Pixel 9639  
127     // Pixel 9640  
160     // Pixel 9641  
221     // Pixel 9642  
214     // Pixel 9643  
243     // Pixel 9644  
65      // Pixel 9645  
109     // Pixel 9646  
46      // Pixel 9647  
255     // Pixel 9648  
212     // Pixel 9649  
212     // Pixel 9650  
208     // Pixel 9651  
4       // Pixel 9652  
43      // Pixel 9653  
255     // Pixel 9654  
213     // Pixel 9655  
148     // Pixel 9656  
148     // Pixel 9657  
148     // Pixel 9658  
150     // Pixel 9659  
214     // Pixel 9660  
214     // Pixel 9661  
214     // Pixel 9662  
150     // Pixel 9663  
150     // Pixel 9664  
22      // Pixel 9665  
23      // Pixel 9666  
3       // Pixel 9667  
11      // Pixel 9668  
43      // Pixel 9669  
43      // Pixel 9670  
43      // Pixel 9671  
47      // Pixel 9672  
47      // Pixel 9673  
11      // Pixel 9674  
63      // Pixel 9675  
159     // Pixel 9676  
150     // Pixel 9677  
150     // Pixel 9678  
2       // Pixel 9679  
105     // Pixel 9680  
43      // Pixel 9681  
107     // Pixel 9682  
43      // Pixel 9683  
107     // Pixel 9684  
105     // Pixel 9685  
43      // Pixel 9686  
43      // Pixel 9687  
191     // Pixel 9688  
215     // Pixel 9689  
64      // Pixel 9690  
43      // Pixel 9691  
191     // Pixel 9692  
2       // Pixel 9693  
105     // Pixel 9694  
105     // Pixel 9695  
189     // Pixel 9696  
0       // Pixel 9697  
255     // Pixel 9698  
212     // Pixel 9699  
208     // Pixel 9700  
212     // Pixel 9701  
64      // Pixel 9702  
107     // Pixel 9703  
43      // Pixel 9704  
43      // Pixel 9705  
107     // Pixel 9706  
43      // Pixel 9707  
107     // Pixel 9708  
111     // Pixel 9709  
111     // Pixel 9710  
111     // Pixel 9711  
107     // Pixel 9712  
255     // Pixel 9713  
2       // Pixel 9714  
43      // Pixel 9715  
255     // Pixel 9716  
212     // Pixel 9717  
212     // Pixel 9718  
80      // Pixel 9719  
32      // Pixel 9720  
159     // Pixel 9721  
223     // Pixel 9722  
247     // Pixel 9723  
240     // Pixel 9724  
240     // Pixel 9725  
240     // Pixel 9726  
104     // Pixel 9727  
0       // Pixel 9728  
0       // Pixel 9729  Row: 77
255     // Pixel 9730  
98      // Pixel 9731  
107     // Pixel 9732  
43      // Pixel 9733  
191     // Pixel 9734  
150     // Pixel 9735  
150     // Pixel 9736  
214     // Pixel 9737  
214     // Pixel 9738  
66      // Pixel 9739  
255     // Pixel 9740  
247     // Pixel 9741  
99      // Pixel 9742  
107     // Pixel 9743  
107     // Pixel 9744  
255     // Pixel 9745  
247     // Pixel 9746  
144     // Pixel 9747  
208     // Pixel 9748  
212     // Pixel 9749  
64      // Pixel 9750  
43      // Pixel 9751  
191     // Pixel 9752  
211     // Pixel 9753  
0       // Pixel 9754  
42      // Pixel 9755  
255     // Pixel 9756  
1       // Pixel 9757  
253     // Pixel 9758  
246     // Pixel 9759  
96      // Pixel 9760  
40      // Pixel 9761  
109     // Pixel 9762  
255     // Pixel 9763  
0       // Pixel 9764  
45      // Pixel 9765  
255     // Pixel 9766  
210     // Pixel 9767  
64      // Pixel 9768  
255     // Pixel 9769  
212     // Pixel 9770  
192     // Pixel 9771  
124     // Pixel 9772  
34      // Pixel 9773  
9       // Pixel 9774  
187     // Pixel 9775  
213     // Pixel 9776  
212     // Pixel 9777  
212     // Pixel 9778  
84      // Pixel 9779  
34      // Pixel 9780  
43      // Pixel 9781  
157     // Pixel 9782  
212     // Pixel 9783  
150     // Pixel 9784  
150     // Pixel 9785  
150     // Pixel 9786  
150     // Pixel 9787  
212     // Pixel 9788  
212     // Pixel 9789  
150     // Pixel 9790  
22      // Pixel 9791  
151     // Pixel 9792  
150     // Pixel 9793  
23      // Pixel 9794  
7       // Pixel 9795  
11      // Pixel 9796  
43      // Pixel 9797  
107     // Pixel 9798  
43      // Pixel 9799  
43      // Pixel 9800  
191     // Pixel 9801  
67      // Pixel 9802  
255     // Pixel 9803  
255     // Pixel 9804  
150     // Pixel 9805  
150     // Pixel 9806  
130     // Pixel 9807  
73      // Pixel 9808  
107     // Pixel 9809  
107     // Pixel 9810  
107     // Pixel 9811  
235     // Pixel 9812  
107     // Pixel 9813  
43      // Pixel 9814  
43      // Pixel 9815  
255     // Pixel 9816  
212     // Pixel 9817  
64      // Pixel 9818  
107     // Pixel 9819  
191     // Pixel 9820  
22      // Pixel 9821  
1       // Pixel 9822  
105     // Pixel 9823  
191     // Pixel 9824  
130     // Pixel 9825  
221     // Pixel 9826  
212     // Pixel 9827  
148     // Pixel 9828  
212     // Pixel 9829  
0       // Pixel 9830  
105     // Pixel 9831  
47      // Pixel 9832  
95      // Pixel 9833  
43      // Pixel 9834  
107     // Pixel 9835  
107     // Pixel 9836  
107     // Pixel 9837  
235     // Pixel 9838  
235     // Pixel 9839  
107     // Pixel 9840  
127     // Pixel 9841  
2       // Pixel 9842  
171     // Pixel 9843  
253     // Pixel 9844  
212     // Pixel 9845  
212     // Pixel 9846  
0       // Pixel 9847  
191     // Pixel 9848  
215     // Pixel 9849  
212     // Pixel 9850  
212     // Pixel 9851  
240     // Pixel 9852  
240     // Pixel 9853  
104     // Pixel 9854  
104     // Pixel 9855  
0       // Pixel 9856  
0       // Pixel 9857  Row: 78
253     // Pixel 9858  
96      // Pixel 9859  
105     // Pixel 9860  
43      // Pixel 9861  
191     // Pixel 9862  
150     // Pixel 9863  
150     // Pixel 9864  
214     // Pixel 9865  
214     // Pixel 9866  
66      // Pixel 9867  
253     // Pixel 9868  
244     // Pixel 9869  
96      // Pixel 9870  
107     // Pixel 9871  
107     // Pixel 9872  
41      // Pixel 9873  
156     // Pixel 9874  
150     // Pixel 9875  
148     // Pixel 9876  
148     // Pixel 9877  
0       // Pixel 9878  
107     // Pixel 9879  
255     // Pixel 9880  
4       // Pixel 9881  
74      // Pixel 9882  
43      // Pixel 9883  
157     // Pixel 9884  
82      // Pixel 9885  
177     // Pixel 9886  
128     // Pixel 9887  
72      // Pixel 9888  
43      // Pixel 9889  
105     // Pixel 9890  
253     // Pixel 9891  
34      // Pixel 9892  
171     // Pixel 9893  
253     // Pixel 9894  
212     // Pixel 9895  
192     // Pixel 9896  
253     // Pixel 9897  
244     // Pixel 9898  
0       // Pixel 9899  
8       // Pixel 9900  
63      // Pixel 9901  
3       // Pixel 9902  
255     // Pixel 9903  
212     // Pixel 9904  
212     // Pixel 9905  
84      // Pixel 9906  
0       // Pixel 9907  
43      // Pixel 9908  
191     // Pixel 9909  
215     // Pixel 9910  
196     // Pixel 9911  
254     // Pixel 9912  
214     // Pixel 9913  
214     // Pixel 9914  
150     // Pixel 9915  
150     // Pixel 9916  
150     // Pixel 9917  
150     // Pixel 9918  
22      // Pixel 9919  
151     // Pixel 9920  
151     // Pixel 9921  
23      // Pixel 9922  
23      // Pixel 9923  
11      // Pixel 9924  
11      // Pixel 9925  
43      // Pixel 9926  
43      // Pixel 9927  
43      // Pixel 9928  
191     // Pixel 9929  
66      // Pixel 9930  
233     // Pixel 9931  
255     // Pixel 9932  
150     // Pixel 9933  
150     // Pixel 9934  
150     // Pixel 9935  
64      // Pixel 9936  
107     // Pixel 9937  
41      // Pixel 9938  
43      // Pixel 9939  
105     // Pixel 9940  
41      // Pixel 9941  
43      // Pixel 9942  
43      // Pixel 9943  
253     // Pixel 9944  
212     // Pixel 9945  
0       // Pixel 9946  
105     // Pixel 9947  
255     // Pixel 9948  
150     // Pixel 9949  
3       // Pixel 9950  
105     // Pixel 9951  
127     // Pixel 9952  
150     // Pixel 9953  
212     // Pixel 9954  
212     // Pixel 9955  
182     // Pixel 9956  
84      // Pixel 9957  
178     // Pixel 9958  
65      // Pixel 9959  
191     // Pixel 9960  
7       // Pixel 9961  
107     // Pixel 9962  
107     // Pixel 9963  
107     // Pixel 9964  
235     // Pixel 9965  
233     // Pixel 9966  
233     // Pixel 9967  
105     // Pixel 9968  
109     // Pixel 9969  
175     // Pixel 9970  
219     // Pixel 9971  
212     // Pixel 9972  
212     // Pixel 9973  
20      // Pixel 9974  
2       // Pixel 9975  
255     // Pixel 9976  
244     // Pixel 9977  
244     // Pixel 9978  
212     // Pixel 9979  
84      // Pixel 9980  
0       // Pixel 9981  
11      // Pixel 9982  
201     // Pixel 9983  
0       // Pixel 9984  
0       // Pixel 9985  Row: 79
253     // Pixel 9986  
64      // Pixel 9987  
107     // Pixel 9988  
43      // Pixel 9989  
191     // Pixel 9990  
151     // Pixel 9991  
150     // Pixel 9992  
214     // Pixel 9993  
214     // Pixel 9994  
64      // Pixel 9995  
253     // Pixel 9996  
244     // Pixel 9997  
96      // Pixel 9998  
107     // Pixel 9999  
107     // Pixel 10000  
239     // Pixel 10001  
255     // Pixel 10002  
214     // Pixel 10003  
246     // Pixel 10004  
54      // Pixel 10005  
2       // Pixel 10006  
41      // Pixel 10007  
253     // Pixel 10008  
150     // Pixel 10009  
1       // Pixel 10010  
239     // Pixel 10011  
255     // Pixel 10012  
0       // Pixel 10013  
191     // Pixel 10014  
150     // Pixel 10015  
64      // Pixel 10016  
235     // Pixel 10017  
105     // Pixel 10018  
41      // Pixel 10019  
234     // Pixel 10020  
123     // Pixel 10021  
148     // Pixel 10022  
148     // Pixel 10023  
82      // Pixel 10024  
128     // Pixel 10025  
76      // Pixel 10026  
62      // Pixel 10027  
3       // Pixel 10028  
255     // Pixel 10029  
195     // Pixel 10030  
253     // Pixel 10031  
244     // Pixel 10032  
244     // Pixel 10033  
4       // Pixel 10034  
43      // Pixel 10035  
235     // Pixel 10036  
255     // Pixel 10037  
148     // Pixel 10038  
80      // Pixel 10039  
180     // Pixel 10040  
214     // Pixel 10041  
214     // Pixel 10042  
150     // Pixel 10043  
150     // Pixel 10044  
150     // Pixel 10045  
150     // Pixel 10046  
150     // Pixel 10047  
151     // Pixel 10048  
23      // Pixel 10049  
23      // Pixel 10050  
23      // Pixel 10051  
23      // Pixel 10052  
3       // Pixel 10053  
43      // Pixel 10054  
43      // Pixel 10055  
43      // Pixel 10056  
223     // Pixel 10057  
64      // Pixel 10058  
233     // Pixel 10059  
252     // Pixel 10060  
214     // Pixel 10061  
150     // Pixel 10062  
150     // Pixel 10063  
64      // Pixel 10064  
43      // Pixel 10065  
43      // Pixel 10066  
43      // Pixel 10067  
41      // Pixel 10068  
43      // Pixel 10069  
43      // Pixel 10070  
43      // Pixel 10071  
159     // Pixel 10072  
148     // Pixel 10073  
2       // Pixel 10074  
9       // Pixel 10075  
191     // Pixel 10076  
150     // Pixel 10077  
66      // Pixel 10078  
105     // Pixel 10079  
109     // Pixel 10080  
191     // Pixel 10081  
212     // Pixel 10082  
68      // Pixel 10083  
254     // Pixel 10084  
64      // Pixel 10085  
191     // Pixel 10086  
64      // Pixel 10087  
191     // Pixel 10088  
87      // Pixel 10089  
43      // Pixel 10090  
107     // Pixel 10091  
235     // Pixel 10092  
233     // Pixel 10093  
233     // Pixel 10094  
249     // Pixel 10095  
104     // Pixel 10096  
105     // Pixel 10097  
191     // Pixel 10098  
212     // Pixel 10099  
212     // Pixel 10100  
212     // Pixel 10101  
38      // Pixel 10102  
155     // Pixel 10103  
209     // Pixel 10104  
240     // Pixel 10105  
244     // Pixel 10106  
212     // Pixel 10107  
38      // Pixel 10108  
47      // Pixel 10109  
159     // Pixel 10110  
209     // Pixel 10111  
0       // Pixel 10112  
0       // Pixel 10113  Row: 80
125     // Pixel 10114  
32      // Pixel 10115  
107     // Pixel 10116  
107     // Pixel 10117  
255     // Pixel 10118  
247     // Pixel 10119  
214     // Pixel 10120  
214     // Pixel 10121  
150     // Pixel 10122  
0       // Pixel 10123  
157     // Pixel 10124  
208     // Pixel 10125  
104     // Pixel 10126  
107     // Pixel 10127  
107     // Pixel 10128  
249     // Pixel 10129  
244     // Pixel 10130  
16      // Pixel 10131  
0       // Pixel 10132  
206     // Pixel 10133  
107     // Pixel 10134  
43      // Pixel 10135  
253     // Pixel 10136  
86      // Pixel 10137  
35      // Pixel 10138  
185     // Pixel 10139  
84      // Pixel 10140  
34      // Pixel 10141  
191     // Pixel 10142  
214     // Pixel 10143  
2       // Pixel 10144  
233     // Pixel 10145  
105     // Pixel 10146  
171     // Pixel 10147  
201     // Pixel 10148  
108     // Pixel 10149  
255     // Pixel 10150  
22      // Pixel 10151  
4       // Pixel 10152  
159     // Pixel 10153  
0       // Pixel 10154  
47      // Pixel 10155  
171     // Pixel 10156  
253     // Pixel 10157  
208     // Pixel 10158  
192     // Pixel 10159  
248     // Pixel 10160  
124     // Pixel 10161  
34      // Pixel 10162  
43      // Pixel 10163  
25      // Pixel 10164  
20      // Pixel 10165  
150     // Pixel 10166  
64      // Pixel 10167  
255     // Pixel 10168  
148     // Pixel 10169  
148     // Pixel 10170  
214     // Pixel 10171  
214     // Pixel 10172  
214     // Pixel 10173  
214     // Pixel 10174  
150     // Pixel 10175  
87      // Pixel 10176  
151     // Pixel 10177  
215     // Pixel 10178  
215     // Pixel 10179  
247     // Pixel 10180  
99      // Pixel 10181  
107     // Pixel 10182  
107     // Pixel 10183  
255     // Pixel 10184  
119     // Pixel 10185  
0       // Pixel 10186  
9       // Pixel 10187  
157     // Pixel 10188  
150     // Pixel 10189  
150     // Pixel 10190  
22      // Pixel 10191  
0       // Pixel 10192  
43      // Pixel 10193  
11      // Pixel 10194  
111     // Pixel 10195  
43      // Pixel 10196  
43      // Pixel 10197  
43      // Pixel 10198  
255     // Pixel 10199  
247     // Pixel 10200  
214     // Pixel 10201  
54      // Pixel 10202  
11      // Pixel 10203  
255     // Pixel 10204  
150     // Pixel 10205  
66      // Pixel 10206  
41      // Pixel 10207  
233     // Pixel 10208  
255     // Pixel 10209  
212     // Pixel 10210  
128     // Pixel 10211  
255     // Pixel 10212  
64      // Pixel 10213  
191     // Pixel 10214  
0       // Pixel 10215  
255     // Pixel 10216  
70      // Pixel 10217  
63      // Pixel 10218  
11      // Pixel 10219  
27      // Pixel 10220  
9       // Pixel 10221  
25      // Pixel 10222  
24      // Pixel 10223  
8       // Pixel 10224  
11      // Pixel 10225  
255     // Pixel 10226  
212     // Pixel 10227  
212     // Pixel 10228  
0       // Pixel 10229  
238     // Pixel 10230  
255     // Pixel 10231  
144     // Pixel 10232  
216     // Pixel 10233  
244     // Pixel 10234  
128     // Pixel 10235  
235     // Pixel 10236  
239     // Pixel 10237  
255     // Pixel 10238  
246     // Pixel 10239  
0       // Pixel 10240  
0       // Pixel 10241  Row: 81
0       // Pixel 10242  
43      // Pixel 10243  
105     // Pixel 10244  
107     // Pixel 10245  
249     // Pixel 10246  
212     // Pixel 10247  
212     // Pixel 10248  
212     // Pixel 10249  
214     // Pixel 10250  
150     // Pixel 10251  
151     // Pixel 10252  
0       // Pixel 10253  
104     // Pixel 10254  
105     // Pixel 10255  
105     // Pixel 10256  
41      // Pixel 10257  
156     // Pixel 10258  
198     // Pixel 10259  
255     // Pixel 10260  
17      // Pixel 10261  
0       // Pixel 10262  
191     // Pixel 10263  
213     // Pixel 10264  
0       // Pixel 10265  
11      // Pixel 10266  
255     // Pixel 10267  
0       // Pixel 10268  
107     // Pixel 10269  
255     // Pixel 10270  
212     // Pixel 10271  
146     // Pixel 10272  
65      // Pixel 10273  
104     // Pixel 10274  
255     // Pixel 10275  
144     // Pixel 10276  
200     // Pixel 10277  
125     // Pixel 10278  
38      // Pixel 10279  
223     // Pixel 10280  
215     // Pixel 10281  
34      // Pixel 10282  
107     // Pixel 10283  
255     // Pixel 10284  
244     // Pixel 10285  
212     // Pixel 10286  
208     // Pixel 10287  
112     // Pixel 10288  
0       // Pixel 10289  
43      // Pixel 10290  
47      // Pixel 10291  
255     // Pixel 10292  
215     // Pixel 10293  
247     // Pixel 10294  
64      // Pixel 10295  
253     // Pixel 10296  
214     // Pixel 10297  
214     // Pixel 10298  
148     // Pixel 10299  
148     // Pixel 10300  
148     // Pixel 10301  
150     // Pixel 10302  
150     // Pixel 10303  
6       // Pixel 10304  
159     // Pixel 10305  
148     // Pixel 10306  
16      // Pixel 10307  
16      // Pixel 10308  
0       // Pixel 10309  
105     // Pixel 10310  
105     // Pixel 10311  
121     // Pixel 10312  
36      // Pixel 10313  
111     // Pixel 10314  
255     // Pixel 10315  
255     // Pixel 10316  
22      // Pixel 10317  
150     // Pixel 10318  
150     // Pixel 10319  
3       // Pixel 10320  
127     // Pixel 10321  
35      // Pixel 10322  
107     // Pixel 10323  
107     // Pixel 10324  
43      // Pixel 10325  
255     // Pixel 10326  
241     // Pixel 10327  
148     // Pixel 10328  
64      // Pixel 10329  
254     // Pixel 10330  
107     // Pixel 10331  
189     // Pixel 10332  
150     // Pixel 10333  
0       // Pixel 10334  
107     // Pixel 10335  
233     // Pixel 10336  
252     // Pixel 10337  
212     // Pixel 10338  
242     // Pixel 10339  
148     // Pixel 10340  
0       // Pixel 10341  
255     // Pixel 10342  
66      // Pixel 10343  
253     // Pixel 10344  
2       // Pixel 10345  
111     // Pixel 10346  
255     // Pixel 10347  
255     // Pixel 10348  
111     // Pixel 10349  
111     // Pixel 10350  
111     // Pixel 10351  
111     // Pixel 10352  
235     // Pixel 10353  
253     // Pixel 10354  
212     // Pixel 10355  
212     // Pixel 10356  
194     // Pixel 10357  
249     // Pixel 10358  
212     // Pixel 10359  
246     // Pixel 10360  
212     // Pixel 10361  
244     // Pixel 10362  
210     // Pixel 10363  
209     // Pixel 10364  
248     // Pixel 10365  
232     // Pixel 10366  
252     // Pixel 10367  
0       // Pixel 10368  
0       // Pixel 10369  Row: 82
2       // Pixel 10370  
43      // Pixel 10371  
105     // Pixel 10372  
233     // Pixel 10373  
253     // Pixel 10374  
212     // Pixel 10375  
212     // Pixel 10376  
212     // Pixel 10377  
212     // Pixel 10378  
214     // Pixel 10379  
150     // Pixel 10380  
22      // Pixel 10381  
11      // Pixel 10382  
107     // Pixel 10383  
105     // Pixel 10384  
47      // Pixel 10385  
191     // Pixel 10386  
128     // Pixel 10387  
221     // Pixel 10388  
70      // Pixel 10389  
43      // Pixel 10390  
191     // Pixel 10391  
4       // Pixel 10392  
15      // Pixel 10393  
139     // Pixel 10394  
253     // Pixel 10395  
2       // Pixel 10396  
137     // Pixel 10397  
253     // Pixel 10398  
196     // Pixel 10399  
254     // Pixel 10400  
0       // Pixel 10401  
105     // Pixel 10402  
109     // Pixel 10403  
191     // Pixel 10404  
208     // Pixel 10405  
96      // Pixel 10406  
191     // Pixel 10407  
213     // Pixel 10408  
0       // Pixel 10409  
170     // Pixel 10410  
201     // Pixel 10411  
253     // Pixel 10412  
244     // Pixel 10413  
180     // Pixel 10414  
16      // Pixel 10415  
4       // Pixel 10416  
43      // Pixel 10417  
11      // Pixel 10418  
235     // Pixel 10419  
253     // Pixel 10420  
244     // Pixel 10421  
212     // Pixel 10422  
64      // Pixel 10423  
253     // Pixel 10424  
212     // Pixel 10425  
212     // Pixel 10426  
150     // Pixel 10427  
150     // Pixel 10428  
150     // Pixel 10429  
150     // Pixel 10430  
22      // Pixel 10431  
151     // Pixel 10432  
215     // Pixel 10433  
214     // Pixel 10434  
214     // Pixel 10435  
247     // Pixel 10436  
131     // Pixel 10437  
107     // Pixel 10438  
233     // Pixel 10439  
237     // Pixel 10440  
235     // Pixel 10441  
233     // Pixel 10442  
249     // Pixel 10443  
244     // Pixel 10444  
246     // Pixel 10445  
247     // Pixel 10446  
86      // Pixel 10447  
34      // Pixel 10448  
105     // Pixel 10449  
43      // Pixel 10450  
107     // Pixel 10451  
41      // Pixel 10452  
43      // Pixel 10453  
249     // Pixel 10454  
252     // Pixel 10455  
150     // Pixel 10456  
192     // Pixel 10457  
105     // Pixel 10458  
104     // Pixel 10459  
191     // Pixel 10460  
150     // Pixel 10461  
2       // Pixel 10462  
105     // Pixel 10463  
249     // Pixel 10464  
212     // Pixel 10465  
212     // Pixel 10466  
244     // Pixel 10467  
150     // Pixel 10468  
2       // Pixel 10469  
255     // Pixel 10470  
66      // Pixel 10471  
