160     // Pixel 1  Row: 1
39      // Pixel 9135  
49      // Pixel 9136  
51      // Pixel 9137  
44      // Pixel 9138  
94      // Pixel 9139  
118     // Pixel 9140  
172     // Pixel 9141  
186     // Pixel 9142  
209     // Pixel 9143  
129     // Pixel 9144  
83      // Pixel 9145  
110     // Pixel 9146  
132     // Pixel 9147  
138     // Pixel 9148  
146     // Pixel 9149  
161     // Pixel 9150  
167     // Pixel 9151  
163     // Pixel 9152  
164     // Pixel 9153  
171     // Pixel 9154  
156     // Pixel 9155  
165     // Pixel 9156  
161     // Pixel 9157  
176     // Pixel 9158  
156     // Pixel 9159  
152     // Pixel 9160  
133     // Pixel 9161  
136     // Pixel 9162  
132     // Pixel 9163  
134     // Pixel 9164  
162     // Pixel 9165  
200     // Pixel 9166  
208     // Pixel 9167  
191     // Pixel 9168  
165     // Pixel 9169  
153     // Pixel 9170  
145     // Pixel 9171  
125     // Pixel 9172  
119     // Pixel 9173  
119     // Pixel 9174  
90      // Pixel 9175  
64      // Pixel 9176  
48      // Pixel 9177  
57      // Pixel 9178  
58      // Pixel 9179  
81      // Pixel 9180  
168     // Pixel 9181  
113     // Pixel 9182  
71      // Pixel 9183  
51      // Pixel 9184  
47      // Pixel 9185  
49      // Pixel 9186  
45      // Pixel 9187  
94      // Pixel 9188  
131     // Pixel 9189  
137     // Pixel 9190  
159     // Pixel 9191  
156     // Pixel 9192  
157     // Pixel 9193  
154     // Pixel 9194  
152     // Pixel 9195  
152     // Pixel 9196  
153     // Pixel 9197  
152     // Pixel 9198  
149     // Pixel 9199  
145     // Pixel 9200  
148     // Pixel 9201  
147     // Pixel 9202  
146     // Pixel 9203  
144     // Pixel 9204  
141     // Pixel 9205  
138     // Pixel 9206  
135     // Pixel 9207  
134     // Pixel 9208  
174     // Pixel 9209  
185     // Pixel 9210  
197     // Pixel 9211  
198     // Pixel 9212  
191     // Pixel 9213  
185     // Pixel 9214  
185     // Pixel 9215  
189     // Pixel 9216  
96      // Pixel 9217  Row: 73
89      // Pixel 9218  
88      // Pixel 9219  
81      // Pixel 9220  
80      // Pixel 9221  
68      // Pixel 9222  
67      // Pixel 9223  
115     // Pixel 9224  
146     // Pixel 9225  
167     // Pixel 9226  
182     // Pixel 9227  
182     // Pixel 9228  
183     // Pixel 9229  
181     // Pixel 9230  
159     // Pixel 9231  
131     // Pixel 9232  
98      // Pixel 9233  
79      // Pixel 9234  
93      // Pixel 9235  
103     // Pixel 9236  
106     // Pixel 9237  
118     // Pixel 9238  
126     // Pixel 9239  
141     // Pixel 9240  
144     // Pixel 9241  
125     // Pixel 9242  
126     // Pixel 9243  
72      // Pixel 9244  
60      // Pixel 9245  
70      // Pixel 9246  
92      // Pixel 9247  
114     // Pixel 9248  
103     // Pixel 9249  
95      // Pixel 9250  
61      // Pixel 9251  
35      // Pixel 9252  
55      // Pixel 9253  
90      // Pixel 9254  
100     // Pixel 9255  
95      // Pixel 9256  
116     // Pixel 9257  
130     // Pixel 9258  
97      // Pixel 9259  
69      // Pixel 9260  
62      // Pixel 9261  
42      // Pixel 9262  
44      // Pixel 9263  
53      // Pixel 9264  
56      // Pixel 9265  
51      // Pixel 9266  
140     // Pixel 9267  
132     // Pixel 9268  
179     // Pixel 9269  
201     // Pixel 9270  
147     // Pixel 9271  
72      // Pixel 9272  
100     // Pixel 9273  
114     // Pixel 9274  
129     // Pixel 9275  
139     // Pixel 9276  
149     // Pixel 9277  
158     // Pixel 9278  
165     // Pixel 9279  
166     // Pixel 9280  
174     // Pixel 9281  
173     // Pixel 9282  
171     // Pixel 9283  
171     // Pixel 9284  
174     // Pixel 9285  
174     // Pixel 9286  
163     // Pixel 9287  
151     // Pixel 9288  
140     // Pixel 9289  
136     // Pixel 9290  
131     // Pixel 9291  
133     // Pixel 9292  
142     // Pixel 9293  
190     // Pixel 9294  
225     // Pixel 9295  
184     // Pixel 9296  
172     // Pixel 9297  
151     // Pixel 9298  
143     // Pixel 9299  
137     // Pixel 9300  
124     // Pixel 9301  
122     // Pixel 9302  
103     // Pixel 9303  
63      // Pixel 9304  
52      // Pixel 9305  
52      // Pixel 9306  
67      // Pixel 9307  
58      // Pixel 9308  
162     // Pixel 9309  
136     // Pixel 9310  
51      // Pixel 9311  
52      // Pixel 9312  
42      // Pixel 9313  
49      // Pixel 9314  
49      // Pixel 9315  
118     // Pixel 9316  
131     // Pixel 9317  
145     // Pixel 9318  
160     // Pixel 9319  
157     // Pixel 9320  
154     // Pixel 9321  
153     // Pixel 9322  
153     // Pixel 9323  
152     // Pixel 9324  
152     // Pixel 9325  
151     // Pixel 9326  
151     // Pixel 9327  
151     // Pixel 9328  
150     // Pixel 9329  
145     // Pixel 9330  
144     // Pixel 9331  
144     // Pixel 9332  
136     // Pixel 9333  
131     // Pixel 9334  
146     // Pixel 9335  
168     // Pixel 9336  
192     // Pixel 9337  
196     // Pixel 9338  
199     // Pixel 9339  
196     // Pixel 9340  
191     // Pixel 9341  
189     // Pixel 9342  
192     // Pixel 9343  
196     // Pixel 9344  
90      // Pixel 9345  Row: 74
85      // Pixel 9346  
84      // Pixel 9347  
78      // Pixel 9348  
77      // Pixel 9349  
65      // Pixel 9350  
65      // Pixel 9351  
114     // Pixel 9352  
146     // Pixel 9353  
167     // Pixel 9354  
180     // Pixel 9355  
180     // Pixel 9356  
181     // Pixel 9357  
180     // Pixel 9358  
159     // Pixel 9359  
131     // Pixel 9360  
82      // Pixel 9361  
69      // Pixel 9362  
92      // Pixel 9363  
112     // Pixel 9364  
126     // Pixel 9365  
139     // Pixel 9366  
128     // Pixel 9367  
122     // Pixel 9368  
103     // Pixel 9369  
62      // Pixel 9370  
78      // Pixel 9371  
60      // Pixel 9372  
58      // Pixel 9373  
73      // Pixel 9374  
101     // Pixel 9375  
109     // Pixel 9376  
116     // Pixel 9377  
78      // Pixel 9378  
49      // Pixel 9379  
47      // Pixel 9380  
51      // Pixel 9381  
55      // Pixel 9382  
72      // Pixel 9383  
92      // Pixel 9384  
75      // Pixel 9385  
51      // Pixel 9386  
105     // Pixel 9387  
110     // Pixel 9388  
53      // Pixel 9389  
62      // Pixel 9390  
54      // Pixel 9391  
28      // Pixel 9392  
33      // Pixel 9393  
111     // Pixel 9394  
118     // Pixel 9395  
183     // Pixel 9396  
179     // Pixel 9397  
187     // Pixel 9398  
69      // Pixel 9399  
70      // Pixel 9400  
108     // Pixel 9401  
119     // Pixel 9402  
130     // Pixel 9403  
137     // Pixel 9404  
144     // Pixel 9405  
155     // Pixel 9406  
163     // Pixel 9407  
166     // Pixel 9408  
178     // Pixel 9409  
179     // Pixel 9410  
177     // Pixel 9411  
175     // Pixel 9412  
176     // Pixel 9413  
173     // Pixel 9414  
163     // Pixel 9415  
151     // Pixel 9416  
143     // Pixel 9417  
139     // Pixel 9418  
131     // Pixel 9419  
132     // Pixel 9420  
142     // Pixel 9421  
189     // Pixel 9422  
223     // Pixel 9423  
187     // Pixel 9424  
172     // Pixel 9425  
155     // Pixel 9426  
147     // Pixel 9427  
139     // Pixel 9428  
129     // Pixel 9429  
127     // Pixel 9430  
104     // Pixel 9431  
62      // Pixel 9432  
55      // Pixel 9433  
60      // Pixel 9434  
68      // Pixel 9435  
56      // Pixel 9436  
163     // Pixel 9437  
138     // Pixel 9438  
50      // Pixel 9439  
45      // Pixel 9440  
51      // Pixel 9441  
46      // Pixel 9442  
61      // Pixel 9443  
125     // Pixel 9444  
134     // Pixel 9445  
150     // Pixel 9446  
158     // Pixel 9447  
156     // Pixel 9448  
154     // Pixel 9449  
153     // Pixel 9450  
153     // Pixel 9451  
152     // Pixel 9452  
151     // Pixel 9453  
150     // Pixel 9454  
149     // Pixel 9455  
149     // Pixel 9456  
146     // Pixel 9457  
147     // Pixel 9458  
145     // Pixel 9459  
138     // Pixel 9460  
132     // Pixel 9461  
139     // Pixel 9462  
161     // Pixel 9463  
182     // Pixel 9464  
194     // Pixel 9465  
195     // Pixel 9466  
196     // Pixel 9467  
194     // Pixel 9468  
192     // Pixel 9469  
192     // Pixel 9470  
195     // Pixel 9471  
199     // Pixel 9472  
83      // Pixel 9473  Row: 75
79      // Pixel 9474  
79      // Pixel 9475  
73      // Pixel 9476  
73      // Pixel 9477  
61      // Pixel 9478  
62      // Pixel 9479  
112     // Pixel 9480  
147     // Pixel 9481  
166     // Pixel 9482  
178     // Pixel 9483  
177     // Pixel 9484  
178     // Pixel 9485  
178     // Pixel 9486  
158     // Pixel 9487  
132     // Pixel 9488  
99      // Pixel 9489  
87      // Pixel 9490  
99      // Pixel 9491  
102     // Pixel 9492  
108     // Pixel 9493  
123     // Pixel 9494  
110     // Pixel 9495  
98      // Pixel 9496  
94      // Pixel 9497  
81      // Pixel 9498  
78      // Pixel 9499  
65      // Pixel 9500  
96      // Pixel 9501  
85      // Pixel 9502  
88      // Pixel 9503  
127     // Pixel 9504  
78      // Pixel 9505  
55      // Pixel 9506  
51      // Pixel 9507  
52      // Pixel 9508  
42      // Pixel 9509  
48      // Pixel 9510  
62      // Pixel 9511  
59      // Pixel 9512  
65      // Pixel 9513  
25      // Pixel 9514  
125     // Pixel 9515  
146     // Pixel 9516  
76      // Pixel 9517  
30      // Pixel 9518  
51      // Pixel 9519  
46      // Pixel 9520  
68      // Pixel 9521  
119     // Pixel 9522  
159     // Pixel 9523  
173     // Pixel 9524  
206     // Pixel 9525  
83      // Pixel 9526  
50      // Pixel 9527  
76      // Pixel 9528  
115     // Pixel 9529  
123     // Pixel 9530  
131     // Pixel 9531  
134     // Pixel 9532  
140     // Pixel 9533  
151     // Pixel 9534  
161     // Pixel 9535  
165     // Pixel 9536  
178     // Pixel 9537  
181     // Pixel 9538  
181     // Pixel 9539  
178     // Pixel 9540  
175     // Pixel 9541  
170     // Pixel 9542  
159     // Pixel 9543  
149     // Pixel 9544  
145     // Pixel 9545  
141     // Pixel 9546  
129     // Pixel 9547  
129     // Pixel 9548  
142     // Pixel 9549  
186     // Pixel 9550  
221     // Pixel 9551  
193     // Pixel 9552  
168     // Pixel 9553  
158     // Pixel 9554  
148     // Pixel 9555  
138     // Pixel 9556  
131     // Pixel 9557  
130     // Pixel 9558  
102     // Pixel 9559  
56      // Pixel 9560  
53      // Pixel 9561  
66      // Pixel 9562  
66      // Pixel 9563  
50      // Pixel 9564  
164     // Pixel 9565  
143     // Pixel 9566  
55      // Pixel 9567  
42      // Pixel 9568  
60      // Pixel 9569  
42      // Pixel 9570  
80      // Pixel 9571  
135     // Pixel 9572  
138     // Pixel 9573  
157     // Pixel 9574  
157     // Pixel 9575  
155     // Pixel 9576  
154     // Pixel 9577  
153     // Pixel 9578  
152     // Pixel 9579  
151     // Pixel 9580  
149     // Pixel 9581  
148     // Pixel 9582  
147     // Pixel 9583  
146     // Pixel 9584  
141     // Pixel 9585  
148     // Pixel 9586  
144     // Pixel 9587  
130     // Pixel 9588  
131     // Pixel 9589  
155     // Pixel 9590  
182     // Pixel 9591  
195     // Pixel 9592  
195     // Pixel 9593  
194     // Pixel 9594  
194     // Pixel 9595  
194     // Pixel 9596  
195     // Pixel 9597  
197     // Pixel 9598  
200     // Pixel 9599  
202     // Pixel 9600  
78      // Pixel 9601  Row: 76
75      // Pixel 9602  
77      // Pixel 9603  
71      // Pixel 9604  
70      // Pixel 9605  
58      // Pixel 9606  
60      // Pixel 9607  
111     // Pixel 9608  
147     // Pixel 9609  
166     // Pixel 9610  
176     // Pixel 9611  
174     // Pixel 9612  
175     // Pixel 9613  
176     // Pixel 9614  
158     // Pixel 9615  
132     // Pixel 9616  
87      // Pixel 9617  
84      // Pixel 9618  
100     // Pixel 9619  
94      // Pixel 9620  
96      // Pixel 9621  
119     // Pixel 9622  
116     // Pixel 9623  
107     // Pixel 9624  
112     // Pixel 9625  
83      // Pixel 9626  
102     // Pixel 9627  
93      // Pixel 9628  
73      // Pixel 9629  
62      // Pixel 9630  
96      // Pixel 9631  
105     // Pixel 9632  
68      // Pixel 9633  
47      // Pixel 9634  
54      // Pixel 9635  
58      // Pixel 9636  
41      // Pixel 9637  
47      // Pixel 9638  
62      // Pixel 9639  
49      // Pixel 9640  
67      // Pixel 9641  
46      // Pixel 9642  
93      // Pixel 9643  
101     // Pixel 9644  
133     // Pixel 9645  
48      // Pixel 9646  
46      // Pixel 9647  
26      // Pixel 9648  
110     // Pixel 9649  
121     // Pixel 9650  
179     // Pixel 9651  
205     // Pixel 9652  
138     // Pixel 9653  
37      // Pixel 9654  
52      // Pixel 9655  
89      // Pixel 9656  
116     // Pixel 9657  
124     // Pixel 9658  
131     // Pixel 9659  
133     // Pixel 9660  
139     // Pixel 9661  
149     // Pixel 9662  
158     // Pixel 9663  
162     // Pixel 9664  
172     // Pixel 9665  
177     // Pixel 9666  
179     // Pixel 9667  
176     // Pixel 9668  
171     // Pixel 9669  
165     // Pixel 9670  
155     // Pixel 9671  
145     // Pixel 9672  
141     // Pixel 9673  
140     // Pixel 9674  
125     // Pixel 9675  
125     // Pixel 9676  
139     // Pixel 9677  
180     // Pixel 9678  
217     // Pixel 9679  
201     // Pixel 9680  
162     // Pixel 9681  
157     // Pixel 9682  
146     // Pixel 9683  
134     // Pixel 9684  
132     // Pixel 9685  
126     // Pixel 9686  
92      // Pixel 9687  
48      // Pixel 9688  
49      // Pixel 9689  
68      // Pixel 9690  
62      // Pixel 9691  
44      // Pixel 9692  
160     // Pixel 9693  
149     // Pixel 9694  
70      // Pixel 9695  
43      // Pixel 9696  
62      // Pixel 9697  
42      // Pixel 9698  
99      // Pixel 9699  
141     // Pixel 9700  
144     // Pixel 9701  
163     // Pixel 9702  
157     // Pixel 9703  
155     // Pixel 9704  
154     // Pixel 9705  
153     // Pixel 9706  
152     // Pixel 9707  
150     // Pixel 9708  
148     // Pixel 9709  
146     // Pixel 9710  
145     // Pixel 9711  
144     // Pixel 9712  
139     // Pixel 9713  
146     // Pixel 9714  
140     // Pixel 9715  
126     // Pixel 9716  
138     // Pixel 9717  
174     // Pixel 9718  
197     // Pixel 9719  
198     // Pixel 9720  
193     // Pixel 9721  
193     // Pixel 9722  
194     // Pixel 9723  
198     // Pixel 9724  
202     // Pixel 9725  
204     // Pixel 9726  
204     // Pixel 9727  
203     // Pixel 9728  
77      // Pixel 9729  Row: 77
75      // Pixel 9730  
77      // Pixel 9731  
71      // Pixel 9732  
68      // Pixel 9733  
56      // Pixel 9734  
59      // Pixel 9735  
111     // Pixel 9736  
147     // Pixel 9737  
166     // Pixel 9738  
176     // Pixel 9739  
173     // Pixel 9740  
174     // Pixel 9741  
175     // Pixel 9742  
158     // Pixel 9743  
132     // Pixel 9744  
77      // Pixel 9745  
82      // Pixel 9746  
108     // Pixel 9747  
112     // Pixel 9748  
119     // Pixel 9749  
134     // Pixel 9750  
111     // Pixel 9751  
85      // Pixel 9752  
92      // Pixel 9753  
115     // Pixel 9754  
94      // Pixel 9755  
61      // Pixel 9756  
88      // Pixel 9757  
68      // Pixel 9758  
79      // Pixel 9759  
122     // Pixel 9760  
114     // Pixel 9761  
53      // Pixel 9762  
43      // Pixel 9763  
64      // Pixel 9764  
45      // Pixel 9765  
32      // Pixel 9766  
57      // Pixel 9767  
79      // Pixel 9768  
43      // Pixel 9769  
76      // Pixel 9770  
123     // Pixel 9771  
104     // Pixel 9772  
133     // Pixel 9773  
95      // Pixel 9774  
40      // Pixel 9775  
45      // Pixel 9776  
114     // Pixel 9777  
144     // Pixel 9778  
193     // Pixel 9779  
194     // Pixel 9780  
56      // Pixel 9781  
49      // Pixel 9782  
57      // Pixel 9783  
81      // Pixel 9784  
110     // Pixel 9785  
120     // Pixel 9786  
130     // Pixel 9787  
134     // Pixel 9788  
140     // Pixel 9789  
149     // Pixel 9790  
156     // Pixel 9791  
158     // Pixel 9792  
164     // Pixel 9793  
170     // Pixel 9794  
174     // Pixel 9795  
173     // Pixel 9796  
168     // Pixel 9797  
162     // Pixel 9798  
152     // Pixel 9799  
142     // Pixel 9800  
133     // Pixel 9801  
137     // Pixel 9802  
122     // Pixel 9803  
122     // Pixel 9804  
137     // Pixel 9805  
172     // Pixel 9806  
212     // Pixel 9807  
211     // Pixel 9808  
159     // Pixel 9809  
157     // Pixel 9810  
145     // Pixel 9811  
134     // Pixel 9812  
132     // Pixel 9813  
118     // Pixel 9814  
80      // Pixel 9815  
45      // Pixel 9816  
50      // Pixel 9817  
70      // Pixel 9818  
61      // Pixel 9819  
40      // Pixel 9820  
149     // Pixel 9821  
151     // Pixel 9822  
88      // Pixel 9823  
42      // Pixel 9824  
55      // Pixel 9825  
52      // Pixel 9826  
115     // Pixel 9827  
143     // Pixel 9828  
149     // Pixel 9829  
164     // Pixel 9830  
159     // Pixel 9831  
154     // Pixel 9832  
153     // Pixel 9833  
153     // Pixel 9834  
151     // Pixel 9835  
150     // Pixel 9836  
148     // Pixel 9837  
146     // Pixel 9838  
145     // Pixel 9839  
144     // Pixel 9840  
139     // Pixel 9841  
142     // Pixel 9842  
136     // Pixel 9843  
133     // Pixel 9844  
155     // Pixel 9845  
189     // Pixel 9846  
201     // Pixel 9847  
191     // Pixel 9848  
192     // Pixel 9849  
194     // Pixel 9850  
198     // Pixel 9851  
203     // Pixel 9852  
208     // Pixel 9853  
208     // Pixel 9854  
205     // Pixel 9855  
202     // Pixel 9856  
79      // Pixel 9857  Row: 78
77      // Pixel 9858  
79      // Pixel 9859  
72      // Pixel 9860  
67      // Pixel 9861  
54      // Pixel 9862  
57      // Pixel 9863  
109     // Pixel 9864  
147     // Pixel 9865  
166     // Pixel 9866  
176     // Pixel 9867  
174     // Pixel 9868  
175     // Pixel 9869  
176     // Pixel 9870  
158     // Pixel 9871  
132     // Pixel 9872  
92      // Pixel 9873  
85      // Pixel 9874  
104     // Pixel 9875  
114     // Pixel 9876  
128     // Pixel 9877  
137     // Pixel 9878  
98      // Pixel 9879  
56      // Pixel 9880  
111     // Pixel 9881  
99      // Pixel 9882  
89      // Pixel 9883  
77      // Pixel 9884  
86      // Pixel 9885  
87      // Pixel 9886  
125     // Pixel 9887  
124     // Pixel 9888  
104     // Pixel 9889  
60      // Pixel 9890  
46      // Pixel 9891  
55      // Pixel 9892  
44      // Pixel 9893  
41      // Pixel 9894  
66      // Pixel 9895  
88      // Pixel 9896  
73      // Pixel 9897  
89      // Pixel 9898  
158     // Pixel 9899  
149     // Pixel 9900  
63      // Pixel 9901  
73      // Pixel 9902  
12      // Pixel 9903  
106     // Pixel 9904  
117     // Pixel 9905  
172     // Pixel 9906  
199     // Pixel 9907  
82      // Pixel 9908  
34      // Pixel 9909  
45      // Pixel 9910  
79      // Pixel 9911  
75      // Pixel 9912  
106     // Pixel 9913  
117     // Pixel 9914  
128     // Pixel 9915  
134     // Pixel 9916  
140     // Pixel 9917  
148     // Pixel 9918  
153     // Pixel 9919  
154     // Pixel 9920  
158     // Pixel 9921  
164     // Pixel 9922  
169     // Pixel 9923  
169     // Pixel 9924  
167     // Pixel 9925  
162     // Pixel 9926  
150     // Pixel 9927  
138     // Pixel 9928  
126     // Pixel 9929  
137     // Pixel 9930  
123     // Pixel 9931  
122     // Pixel 9932  
134     // Pixel 9933  
162     // Pixel 9934  
205     // Pixel 9935  
218     // Pixel 9936  
159     // Pixel 9937  
158     // Pixel 9938  
145     // Pixel 9939  
137     // Pixel 9940  
134     // Pixel 9941  
108     // Pixel 9942  
67      // Pixel 9943  
46      // Pixel 9944  
57      // Pixel 9945  
71      // Pixel 9946  
63      // Pixel 9947  
39      // Pixel 9948  
132     // Pixel 9949  
148     // Pixel 9950  
107     // Pixel 9951  
40      // Pixel 9952  
45      // Pixel 9953  
73      // Pixel 9954  
130     // Pixel 9955  
142     // Pixel 9956  
156     // Pixel 9957  
160     // Pixel 9958  
161     // Pixel 9959  
152     // Pixel 9960  
153     // Pixel 9961  
152     // Pixel 9962  
151     // Pixel 9963  
150     // Pixel 9964  
148     // Pixel 9965  
147     // Pixel 9966  
146     // Pixel 9967  
145     // Pixel 9968  
141     // Pixel 9969  
136     // Pixel 9970  
135     // Pixel 9971  
149     // Pixel 9972  
175     // Pixel 9973  
196     // Pixel 9974  
198     // Pixel 9975  
189     // Pixel 9976  
193     // Pixel 9977  
197     // Pixel 9978  
203     // Pixel 9979  
208     // Pixel 9980  
209     // Pixel 9981  
208     // Pixel 9982  
206     // Pixel 9983  
204     // Pixel 9984  
81      // Pixel 9985  Row: 79
79      // Pixel 9986  
81      // Pixel 9987  
72      // Pixel 9988  
66      // Pixel 9989  
51      // Pixel 9990  
54      // Pixel 9991  
106     // Pixel 9992  
147     // Pixel 9993  
166     // Pixel 9994  
177     // Pixel 9995  
175     // Pixel 9996  
176     // Pixel 9997  
177     // Pixel 9998  
158     // Pixel 9999  
132     // Pixel 10000  
84      // Pixel 10001  
74      // Pixel 10002  
93      // Pixel 10003  
105     // Pixel 10004  
118     // Pixel 10005  
130     // Pixel 10006  
103     // Pixel 10007  
77      // Pixel 10008  
95      // Pixel 10009  
108     // Pixel 10010  
74      // Pixel 10011  
62      // Pixel 10012  
103     // Pixel 10013  
80      // Pixel 10014  
98      // Pixel 10015  
132     // Pixel 10016  
71      // Pixel 10017  
65      // Pixel 10018  
57      // Pixel 10019  
47      // Pixel 10020  
43      // Pixel 10021  
54      // Pixel 10022  
74      // Pixel 10023  
88      // Pixel 10024  
117     // Pixel 10025  
93      // Pixel 10026  
91      // Pixel 10027  
99      // Pixel 10028  
24      // Pixel 10029  
52      // Pixel 10030  
42      // Pixel 10031  
116     // Pixel 10032  
130     // Pixel 10033  
189     // Pixel 10034  
130     // Pixel 10035  
35      // Pixel 10036  
23      // Pixel 10037  
57      // Pixel 10038  
81      // Pixel 10039  
84      // Pixel 10040  
106     // Pixel 10041  
117     // Pixel 10042  
127     // Pixel 10043  
132     // Pixel 10044  
137     // Pixel 10045  
144     // Pixel 10046  
150     // Pixel 10047  
151     // Pixel 10048  
154     // Pixel 10049  
158     // Pixel 10050  
161     // Pixel 10051  
163     // Pixel 10052  
164     // Pixel 10053  
158     // Pixel 10054  
144     // Pixel 10055  
129     // Pixel 10056  
124     // Pixel 10057  
140     // Pixel 10058  
128     // Pixel 10059  
125     // Pixel 10060  
133     // Pixel 10061  
154     // Pixel 10062  
199     // Pixel 10063  
222     // Pixel 10064  
159     // Pixel 10065  
156     // Pixel 10066  
142     // Pixel 10067  
138     // Pixel 10068  
133     // Pixel 10069  
94      // Pixel 10070  
53      // Pixel 10071  
46      // Pixel 10072  
61      // Pixel 10073  
68      // Pixel 10074  
64      // Pixel 10075  
39      // Pixel 10076  
116     // Pixel 10077  
146     // Pixel 10078  
127     // Pixel 10079  
42      // Pixel 10080  
37      // Pixel 10081  
101     // Pixel 10082  
142     // Pixel 10083  
140     // Pixel 10084  
161     // Pixel 10085  
154     // Pixel 10086  
162     // Pixel 10087  
149     // Pixel 10088  
152     // Pixel 10089  
152     // Pixel 10090  
151     // Pixel 10091  
150     // Pixel 10092  
149     // Pixel 10093  
148     // Pixel 10094  
147     // Pixel 10095  
147     // Pixel 10096  
142     // Pixel 10097  
132     // Pixel 10098  
138     // Pixel 10099  
167     // Pixel 10100  
191     // Pixel 10101  
195     // Pixel 10102  
193     // Pixel 10103  
195     // Pixel 10104  
198     // Pixel 10105  
202     // Pixel 10106  
207     // Pixel 10107  
208     // Pixel 10108  
206     // Pixel 10109  
205     // Pixel 10110  
207     // Pixel 10111  
208     // Pixel 10112  
82      // Pixel 10113  Row: 80
80      // Pixel 10114  
82      // Pixel 10115  
72      // Pixel 10116  
65      // Pixel 10117  
49      // Pixel 10118  
51      // Pixel 10119  
104     // Pixel 10120  
147     // Pixel 10121  
166     // Pixel 10122  
178     // Pixel 10123  
176     // Pixel 10124  
178     // Pixel 10125  
178     // Pixel 10126  
158     // Pixel 10127  
132     // Pixel 10128  
86      // Pixel 10129  
88      // Pixel 10130  
117     // Pixel 10131  
121     // Pixel 10132  
113     // Pixel 10133  
109     // Pixel 10134  
89      // Pixel 10135  
78      // Pixel 10136  
91      // Pixel 10137  
95      // Pixel 10138  
79      // Pixel 10139  
82      // Pixel 10140  
97      // Pixel 10141  
61      // Pixel 10142  
95      // Pixel 10143  
132     // Pixel 10144  
92      // Pixel 10145  
71      // Pixel 10146  
54      // Pixel 10147  
53      // Pixel 10148  
49      // Pixel 10149  
39      // Pixel 10150  
64      // Pixel 10151  
114     // Pixel 10152  
77      // Pixel 10153  
131     // Pixel 10154  
67      // Pixel 10155  
39      // Pixel 10156  
37      // Pixel 10157  
61      // Pixel 10158  
146     // Pixel 10159  
140     // Pixel 10160  
140     // Pixel 10161  
161     // Pixel 10162  
76      // Pixel 10163  
47      // Pixel 10164  
52      // Pixel 10165  
54      // Pixel 10166  
87      // Pixel 10167  
79      // Pixel 10168  
108     // Pixel 10169  
118     // Pixel 10170  
126     // Pixel 10171  
129     // Pixel 10172  
133     // Pixel 10173  
141     // Pixel 10174  
148     // Pixel 10175  
150     // Pixel 10176  
151     // Pixel 10177  
153     // Pixel 10178  
155     // Pixel 10179  
157     // Pixel 10180  
159     // Pixel 10181  
154     // Pixel 10182  
137     // Pixel 10183  
120     // Pixel 10184  
124     // Pixel 10185  
145     // Pixel 10186  
133     // Pixel 10187  
128     // Pixel 10188  
133     // Pixel 10189  
149     // Pixel 10190  
194     // Pixel 10191  
224     // Pixel 10192  
157     // Pixel 10193  
152     // Pixel 10194  
138     // Pixel 10195  
136     // Pixel 10196  
129     // Pixel 10197  
83      // Pixel 10198  
43      // Pixel 10199  
44      // Pixel 10200  
59      // Pixel 10201  
62      // Pixel 10202  
62      // Pixel 10203  
38      // Pixel 10204  
106     // Pixel 10205  
146     // Pixel 10206  
143     // Pixel 10207  
47      // Pixel 10208  
34      // Pixel 10209  
120     // Pixel 10210  
150     // Pixel 10211  
140     // Pixel 10212  
165     // Pixel 10213  
150     // Pixel 10214  
163     // Pixel 10215  
146     // Pixel 10216  
152     // Pixel 10217  
151     // Pixel 10218  
151     // Pixel 10219  
150     // Pixel 10220  
150     // Pixel 10221  
149     // Pixel 10222  
149     // Pixel 10223  
149     // Pixel 10224  
142     // Pixel 10225  
130     // Pixel 10226  
142     // Pixel 10227  
180     // Pixel 10228  
200     // Pixel 10229  
192     // Pixel 10230  
191     // Pixel 10231  
203     // Pixel 10232  
203     // Pixel 10233  
206     // Pixel 10234  
209     // Pixel 10235  
207     // Pixel 10236  
203     // Pixel 10237  
202     // Pixel 10238  
207     // Pixel 10239  
213     // Pixel 10240  
80      // Pixel 10241  Row: 81
83      // Pixel 10242  
79      // Pixel 10243  
73      // Pixel 10244  
65      // Pixel 10245  
56      // Pixel 10246  
72      // Pixel 10247  
106     // Pixel 10248  
150     // Pixel 10249  
163     // Pixel 10250  
173     // Pixel 10251  
175     // Pixel 10252  
180     // Pixel 10253  
179     // Pixel 10254  
159     // Pixel 10255  
133     // Pixel 10256  
107     // Pixel 10257  
93      // Pixel 10258  
96      // Pixel 10259  
90      // Pixel 10260  
115     // Pixel 10261  
121     // Pixel 10262  
78      // Pixel 10263  
86      // Pixel 10264  
119     // Pixel 10265  
87      // Pixel 10266  
48      // Pixel 10267  
109     // Pixel 10268  
80      // Pixel 10269  
57      // Pixel 10270  
100     // Pixel 10271  
107     // Pixel 10272  
117     // Pixel 10273  
97      // Pixel 10274  
49      // Pixel 10275  
60      // Pixel 10276  
60      // Pixel 10277  
42      // Pixel 10278  
62      // Pixel 10279  
45      // Pixel 10280  
61      // Pixel 10281  
94      // Pixel 10282  
51      // Pixel 10283  
37      // Pixel 10284  
40      // Pixel 10285  
106     // Pixel 10286  
164     // Pixel 10287  
181     // Pixel 10288  
189     // Pixel 10289  
100     // Pixel 10290  
44      // Pixel 10291  
35      // Pixel 10292  
44      // Pixel 10293  
48      // Pixel 10294  
93      // Pixel 10295  
